flow_id,start_time,end_time,duration,src_ip,sport,dst_ip,dport,proto,service,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,local_orig,local_resp,attack_id,attack,phase
f21972,952446474.585136,952446474.585136,0.0,131.84.1.31,1961,77.143.14.67,27077,tcp,-,0,0,1,0,OTH,F,F,21972,1,5
f21973,952446474.585211,952446474.585211,0.0,131.84.1.31,1749,1.60.9.117,27078,tcp,-,0,0,1,0,OTH,F,F,21973,1,5
f21974,952446474.58528,952446474.58528,0.0,131.84.1.31,25301,14.195.235.156,27079,tcp,-,0,0,1,0,OTH,F,F,21974,1,5
f21975,952446474.585429,952446474.585429,0.0,131.84.1.31,23116,125.182.84.73,27081,tcp,-,0,0,1,0,OTH,F,F,21975,1,5
f21976,952446474.585506,952446474.585506,0.0,131.84.1.31,12900,55.238.102.139,27082,tcp,-,0,0,1,0,OTH,F,F,21976,1,5
f21977,952446474.585578,952446474.585578,0.0,131.84.1.31,29301,4.234.159.214,27083,tcp,-,0,0,1,0,OTH,F,F,21977,1,5
f21978,952446474.585622,952446474.585622,0.0,131.84.1.31,11497,21.198.204.138,27084,tcp,-,0,0,1,0,OTH,F,F,21978,1,5
f21979,952446474.585807,952446474.585807,0.0,131.84.1.31,7258,45.46.203.24,27085,tcp,-,0,0,1,0,OTH,F,F,21979,1,5
f21980,952446474.585856,952446474.585856,0.0,131.84.1.31,23158,30.200.26.56,27086,tcp,-,0,0,1,0,OTH,F,F,21980,1,5
f21981,952446474.585884,952446474.585884,0.0,131.84.1.31,5729,15.122.152.222,27087,tcp,-,0,0,1,0,OTH,F,F,21981,1,5
f21982,952446474.58591,952446474.58591,0.0,131.84.1.31,4686,86.103.133.172,27088,tcp,-,0,0,1,0,OTH,F,F,21982,1,5
f21983,952446474.585982,952446474.585982,0.0,131.84.1.31,10053,85.47.163.112,27089,tcp,-,0,0,1,0,OTH,F,F,21983,1,5
f21984,952446474.586054,952446474.586054,0.0,131.84.1.31,30411,52.194.145.218,27090,tcp,-,0,0,1,0,OTH,F,F,21984,1,5
f21985,952446474.586123,952446474.586123,0.0,131.84.1.31,17118,37.103.35.102,27091,tcp,-,0,0,1,0,OTH,F,F,21985,1,5
f21986,952446474.586268,952446474.586268,0.0,131.84.1.31,29717,88.74.11.14,27092,tcp,-,0,0,1,0,OTH,F,F,21986,1,5
f21987,952446474.586301,952446474.586301,0.0,131.84.1.31,28193,44.189.43.231,27093,tcp,-,0,0,1,0,OTH,F,F,21987,1,5
f21988,952446474.586328,952446474.586328,0.0,131.84.1.31,30673,112.238.11.57,27094,tcp,-,0,0,1,0,OTH,F,F,21988,1,5
f21989,952446474.586418,952446474.586418,0.0,131.84.1.31,21345,107.50.79.52,27095,tcp,-,0,0,1,0,OTH,F,F,21989,1,5
f21990,952446474.586487,952446474.586487,0.0,131.84.1.31,22804,12.169.195.143,27096,tcp,-,0,0,1,0,OTH,F,F,21990,1,5
f21991,952446474.586555,952446474.586555,0.0,131.84.1.31,22967,43.163.183.67,27097,tcp,-,0,0,1,0,OTH,F,F,21991,1,5
f21992,952446474.586609,952446474.586609,0.0,131.84.1.31,1673,48.23.13.11,27098,tcp,-,0,0,1,0,OTH,F,F,21992,1,5
f21993,952446474.586679,952446474.586679,0.0,131.84.1.31,10770,71.172.52.133,27099,tcp,-,0,0,1,0,OTH,F,F,21993,1,5
f21994,952446474.586749,952446474.586749,0.0,131.84.1.31,11639,45.26.98.143,27100,tcp,-,0,0,1,0,OTH,F,F,21994,1,5
f21995,952446474.586823,952446474.586823,0.0,131.84.1.31,19048,20.128.97.98,27101,tcp,-,0,0,1,0,OTH,F,F,21995,1,5
f21996,952446474.586892,952446474.586892,0.0,131.84.1.31,22329,40.106.218.233,27102,tcp,-,0,0,1,0,OTH,F,F,21996,1,5
f21997,952446474.586962,952446474.586962,0.0,131.84.1.31,19202,13.163.46.233,27103,tcp,-,0,0,1,0,OTH,F,F,21997,1,5
f21998,952446474.58704,952446474.58704,0.0,131.84.1.31,9032,66.247.227.158,27104,tcp,-,0,0,1,0,OTH,F,F,21998,1,5
f21999,952446474.587103,952446474.587103,0.0,131.84.1.31,23496,59.199.148.222,27105,tcp,-,0,0,1,0,OTH,F,F,21999,1,5
f22000,952446474.587192,952446474.587192,0.0,131.84.1.31,31446,76.55.175.29,27106,tcp,-,0,0,1,0,OTH,F,F,22000,1,5
f22001,952446474.587266,952446474.587266,0.0,131.84.1.31,28459,5.209.128.200,27107,tcp,-,0,0,1,0,OTH,F,F,22001,1,5
f22002,952446474.587327,952446474.587327,0.0,131.84.1.31,4031,9.86.163.33,27108,tcp,-,0,0,1,0,OTH,F,F,22002,1,5
f22003,952446474.587369,952446474.587369,0.0,131.84.1.31,17910,77.115.184.146,27109,tcp,-,0,0,1,0,OTH,F,F,22003,1,5
f22004,952446474.587446,952446474.587446,0.0,131.84.1.31,23344,20.149.108.100,27110,tcp,-,0,0,1,0,OTH,F,F,22004,1,5
f22005,952446474.587522,952446474.587522,0.0,131.84.1.31,19243,8.245.96.160,27111,tcp,-,0,0,1,0,OTH,F,F,22005,1,5
f22006,952446474.587591,952446474.587591,0.0,131.84.1.31,20815,75.42.12.219,27112,tcp,-,0,0,1,0,OTH,F,F,22006,1,5
f22007,952446474.587663,952446474.587663,0.0,131.84.1.31,30909,76.131.210.240,27113,tcp,-,0,0,1,0,OTH,F,F,22007,1,5
f22008,952446474.587733,952446474.587733,0.0,131.84.1.31,19931,13.224.0.118,27114,tcp,-,0,0,1,0,OTH,F,F,22008,1,5
f22009,952446474.587799,952446474.587799,0.0,131.84.1.31,1472,96.240.217.101,27115,tcp,-,0,0,1,0,OTH,F,F,22009,1,5
f22010,952446474.58787,952446474.58787,0.0,131.84.1.31,2669,121.178.158.8,27116,tcp,-,0,0,1,0,OTH,F,F,22010,1,5
f22011,952446474.587946,952446474.587946,0.0,131.84.1.31,19564,44.168.26.174,27117,tcp,-,0,0,1,0,OTH,F,F,22011,1,5
f22012,952446474.588026,952446474.588026,0.0,131.84.1.31,27105,112.107.114.67,27118,tcp,-,0,0,1,0,OTH,F,F,22012,1,5
f22013,952446474.588123,952446474.588123,0.0,131.84.1.31,6658,80.26.35.180,27119,tcp,-,0,0,1,0,OTH,F,F,22013,1,5
f22014,952446474.588152,952446474.588152,0.0,131.84.1.31,15646,1.215.190.31,27120,tcp,-,0,0,1,0,OTH,F,F,22014,1,5
f22015,952446474.588225,952446474.588225,0.0,131.84.1.31,25717,37.46.4.29,27121,tcp,-,0,0,1,0,OTH,F,F,22015,1,5
f22016,952446474.588295,952446474.588295,0.0,131.84.1.31,3113,117.129.71.26,27122,tcp,-,0,0,1,0,OTH,F,F,22016,1,5
f22017,952446474.588367,952446474.588367,0.0,131.84.1.31,8548,90.33.201.45,27123,tcp,-,0,0,1,0,OTH,F,F,22017,1,5
f22018,952446474.588435,952446474.588435,0.0,131.84.1.31,4936,81.235.48.5,27124,tcp,-,0,0,1,0,OTH,F,F,22018,1,5
f22019,952446474.588513,952446474.588513,0.0,131.84.1.31,8136,102.111.82.84,27125,tcp,-,0,0,1,0,OTH,F,F,22019,1,5
f22020,952446474.588589,952446474.588589,0.0,131.84.1.31,13989,69.84.24.97,27126,tcp,-,0,0,1,0,OTH,F,F,22020,1,5
f22021,952446474.58866,952446474.58866,0.0,131.84.1.31,16744,94.148.243.148,27127,tcp,-,0,0,1,0,OTH,F,F,22021,1,5
f22022,952446474.588738,952446474.588738,0.0,131.84.1.31,24500,18.19.9.151,27128,tcp,-,0,0,1,0,OTH,F,F,22022,1,5
f22023,952446474.588779,952446474.588779,0.0,131.84.1.31,13037,117.107.37.108,27129,tcp,-,0,0,1,0,OTH,F,F,22023,1,5
f22024,952446474.588867,952446474.588867,0.0,131.84.1.31,13887,38.65.40.25,27130,tcp,-,0,0,1,0,OTH,F,F,22024,1,5
f22025,952446474.588937,952446474.588937,0.0,131.84.1.31,14629,63.45.108.39,27131,tcp,-,0,0,1,0,OTH,F,F,22025,1,5
f22026,952446474.588987,952446474.588987,0.0,131.84.1.31,9190,9.235.134.206,27132,tcp,-,0,0,1,0,OTH,F,F,22026,1,5
f22027,952446474.58906,952446474.58906,0.0,131.84.1.31,18404,78.172.3.2,27133,tcp,-,0,0,1,0,OTH,F,F,22027,1,5
f22028,952446474.589141,952446474.589141,0.0,131.84.1.31,15233,76.208.155.16,27134,tcp,-,0,0,1,0,OTH,F,F,22028,1,5
f22029,952446474.589212,952446474.589212,0.0,131.84.1.31,19066,76.227.106.109,27135,tcp,-,0,0,1,0,OTH,F,F,22029,1,5
f22030,952446474.589278,952446474.589278,0.0,131.84.1.31,9885,10.115.151.225,27136,tcp,-,0,0,1,0,OTH,F,T,22030,1,5
f22031,952446474.589344,952446474.589344,0.0,131.84.1.31,16316,25.8.74.45,27137,tcp,-,0,0,1,0,OTH,F,F,22031,1,5
f22032,952446474.589413,952446474.589413,0.0,131.84.1.31,20999,82.180.235.53,27138,tcp,-,0,0,1,0,OTH,F,F,22032,1,5
f22033,952446474.589484,952446474.589484,0.0,131.84.1.31,31504,19.202.59.2,27139,tcp,-,0,0,1,0,OTH,F,F,22033,1,5
f22034,952446474.589562,952446474.589562,0.0,131.84.1.31,26408,102.124.2.192,27140,tcp,-,0,0,1,0,OTH,F,F,22034,1,5
f22035,952446474.589624,952446474.589624,0.0,131.84.1.31,29173,103.74.87.154,27141,tcp,-,0,0,1,0,OTH,F,F,22035,1,5
f22036,952446474.589694,952446474.589694,0.0,131.84.1.31,25253,28.191.155.162,27142,tcp,-,0,0,1,0,OTH,F,F,22036,1,5
f22037,952446474.589761,952446474.589761,0.0,131.84.1.31,26897,49.166.15.155,27143,tcp,-,0,0,1,0,OTH,F,F,22037,1,5
f22038,952446474.589834,952446474.589834,0.0,131.84.1.31,31087,51.206.42.138,27144,tcp,-,0,0,1,0,OTH,F,F,22038,1,5
f22039,952446474.589905,952446474.589905,0.0,131.84.1.31,1431,42.159.156.24,27145,tcp,-,0,0,1,0,OTH,F,F,22039,1,5
f22040,952446474.589981,952446474.589981,0.0,131.84.1.31,11351,18.150.233.1,27146,tcp,-,0,0,1,0,OTH,F,F,22040,1,5
f22041,952446474.590062,952446474.590062,0.0,131.84.1.31,12202,45.128.200.146,27147,tcp,-,0,0,1,0,OTH,F,F,22041,1,5
f22042,952446474.590103,952446474.590103,0.0,131.84.1.31,5821,87.71.182.199,27148,tcp,-,0,0,1,0,OTH,F,F,22042,1,5
f22043,952446474.590181,952446474.590181,0.0,131.84.1.31,16398,3.2.91.68,27149,tcp,-,0,0,1,0,OTH,F,F,22043,1,5
f22044,952446474.590268,952446474.590268,0.0,131.84.1.31,24556,125.154.236.71,27150,tcp,-,0,0,1,0,OTH,F,F,22044,1,5
f22045,952446474.59035,952446474.59035,0.0,131.84.1.31,5953,89.31.116.230,27151,tcp,-,0,0,1,0,OTH,F,F,22045,1,5
f22046,952446474.590389,952446474.590389,0.0,131.84.1.31,28494,40.48.95.98,27152,tcp,-,0,0,1,0,OTH,F,F,22046,1,5
f22047,952446474.590476,952446474.590476,0.0,131.84.1.31,26060,115.28.51.97,27153,tcp,-,0,0,1,0,OTH,F,F,22047,1,5
f22048,952446474.590533,952446474.590533,0.0,131.84.1.31,19058,51.65.62.19,27154,tcp,-,0,0,1,0,OTH,F,F,22048,1,5
f22049,952446474.590617,952446474.590617,0.0,131.84.1.31,3446,122.27.143.103,27155,tcp,-,0,0,1,0,OTH,F,F,22049,1,5
f22050,952446474.590693,952446474.590693,0.0,131.84.1.31,2204,89.139.133.181,27156,tcp,-,0,0,1,0,OTH,F,F,22050,1,5
f22051,952446474.590734,952446474.590734,0.0,131.84.1.31,2205,120.149.86.116,27157,tcp,-,0,0,1,0,OTH,F,F,22051,1,5
f22052,952446474.590818,952446474.590818,0.0,131.84.1.31,14944,88.176.130.251,27158,tcp,-,0,0,1,0,OTH,F,F,22052,1,5
f22053,952446474.590885,952446474.590885,0.0,131.84.1.31,8411,107.158.143.77,27159,tcp,-,0,0,1,0,OTH,F,F,22053,1,5
f22054,952446474.590961,952446474.590961,0.0,131.84.1.31,13418,110.0.123.225,27160,tcp,-,0,0,1,0,OTH,F,F,22054,1,5
f22055,952446474.591022,952446474.591022,0.0,131.84.1.31,24521,126.241.171.21,27161,tcp,-,0,0,1,0,OTH,F,F,22055,1,5
f22056,952446474.591098,952446474.591098,0.0,131.84.1.31,2950,42.203.251.116,27162,tcp,-,0,0,1,0,OTH,F,F,22056,1,5
f22057,952446474.591163,952446474.591163,0.0,131.84.1.31,31860,119.236.2.175,27163,tcp,-,0,0,1,0,OTH,F,F,22057,1,5
f22058,952446474.591239,952446474.591239,0.0,131.84.1.31,27789,77.157.174.23,27164,tcp,-,0,0,1,0,OTH,F,F,22058,1,5
f22059,952446474.591307,952446474.591307,0.0,131.84.1.31,1515,119.156.150.132,27165,tcp,-,0,0,1,0,OTH,F,F,22059,1,5
f22060,952446474.591389,952446474.591389,0.0,131.84.1.31,1461,68.207.109.28,27166,tcp,-,0,0,1,0,OTH,F,F,22060,1,5
f22061,952446474.59146,952446474.59146,0.0,131.84.1.31,7917,88.17.69.248,27167,tcp,-,0,0,1,0,OTH,F,F,22061,1,5
f22062,952446474.591503,952446474.591503,0.0,131.84.1.31,8061,16.164.224.177,27168,tcp,-,0,0,1,0,OTH,F,F,22062,1,5
f22063,952446474.591598,952446474.591598,0.0,131.84.1.31,14484,23.132.88.82,27169,tcp,-,0,0,1,0,OTH,F,F,22063,1,5
f22064,952446474.59167,952446474.59167,0.0,131.84.1.31,31277,107.219.128.251,27170,tcp,-,0,0,1,0,OTH,F,F,22064,1,5
f22065,952446474.591745,952446474.591745,0.0,131.84.1.31,18846,119.32.227.113,27171,tcp,-,0,0,1,0,OTH,F,F,22065,1,5
f22066,952446474.591816,952446474.591816,0.0,131.84.1.31,14751,126.206.175.236,27172,tcp,-,0,0,1,0,OTH,F,F,22066,1,5
f22067,952446474.591895,952446474.591895,0.0,131.84.1.31,30111,8.155.28.157,27173,tcp,-,0,0,1,0,OTH,F,F,22067,1,5
f22068,952446474.591981,952446474.591981,0.0,131.84.1.31,19403,40.198.243.13,27174,tcp,-,0,0,1,0,OTH,F,F,22068,1,5
f22069,952446474.592026,952446474.592026,0.0,131.84.1.31,25407,50.156.218.118,27175,tcp,-,0,0,1,0,OTH,F,F,22069,1,5
f22070,952446474.592097,952446474.592097,0.0,131.84.1.31,30544,51.58.184.182,27176,tcp,-,0,0,1,0,OTH,F,F,22070,1,5
f22071,952446474.592176,952446474.592176,0.0,131.84.1.31,4690,59.93.220.14,27177,tcp,-,0,0,1,0,OTH,F,F,22071,1,5
f22072,952446474.592239,952446474.592239,0.0,131.84.1.31,19951,96.29.163.8,27178,tcp,-,0,0,1,0,OTH,F,F,22072,1,5
f22073,952446474.592312,952446474.592312,0.0,131.84.1.31,19051,10.130.111.125,27179,tcp,-,0,0,1,0,OTH,F,T,22073,1,5
f22074,952446474.592388,952446474.592388,0.0,131.84.1.31,19377,62.96.55.82,27180,tcp,-,0,0,1,0,OTH,F,F,22074,1,5
f22075,952446474.592433,952446474.592433,0.0,131.84.1.31,10298,93.184.143.79,27181,tcp,-,0,0,1,0,OTH,F,F,22075,1,5
f22076,952446474.592515,952446474.592515,0.0,131.84.1.31,9775,99.161.228.99,27182,tcp,-,0,0,1,0,OTH,F,F,22076,1,5
f22077,952446474.592579,952446474.592579,0.0,131.84.1.31,21462,102.144.150.180,27183,tcp,-,0,0,1,0,OTH,F,F,22077,1,5
f22078,952446474.592643,952446474.592643,0.0,131.84.1.31,26677,80.212.194.177,27184,tcp,-,0,0,1,0,OTH,F,F,22078,1,5
f22079,952446474.592708,952446474.592708,0.0,131.84.1.31,29635,22.227.34.118,27185,tcp,-,0,0,1,0,OTH,F,F,22079,1,5
f22080,952446474.592778,952446474.592778,0.0,131.84.1.31,7357,96.172.38.27,27186,tcp,-,0,0,1,0,OTH,F,F,22080,1,5
f22081,952446474.592845,952446474.592845,0.0,131.84.1.31,28749,42.96.72.102,27187,tcp,-,0,0,1,0,OTH,F,F,22081,1,5
f22082,952446474.592914,952446474.592914,0.0,131.84.1.31,12523,15.120.120.234,27188,tcp,-,0,0,1,0,OTH,F,F,22082,1,5
f22083,952446474.593022,952446474.593022,0.0,131.84.1.31,153,57.92.169.23,27189,tcp,-,0,0,1,0,OTH,F,F,22083,1,5
f22084,952446474.593227,952446474.593227,0.0,131.84.1.31,1944,21.254.215.179,27190,tcp,-,0,0,1,0,OTH,F,F,22084,1,5
f22085,952446474.593266,952446474.593266,0.0,131.84.1.31,13938,125.120.244.203,27191,tcp,-,0,0,1,0,OTH,F,F,22085,1,5
f22086,952446474.593292,952446474.593292,0.0,131.84.1.31,10636,56.78.84.44,27192,tcp,-,0,0,1,0,OTH,F,F,22086,1,5
f22087,952446474.593318,952446474.593318,0.0,131.84.1.31,16322,64.202.211.39,27193,tcp,-,0,0,1,0,OTH,F,F,22087,1,5
f22088,952446474.593348,952446474.593348,0.0,131.84.1.31,15477,117.100.247.123,27194,tcp,-,0,0,1,0,OTH,F,F,22088,1,5
f22089,952446474.593426,952446474.593426,0.0,131.84.1.31,19509,5.236.2.67,27195,tcp,-,0,0,1,0,OTH,F,F,22089,1,5
f22090,952446474.593497,952446474.593497,0.0,131.84.1.31,10052,56.103.105.171,27196,tcp,-,0,0,1,0,OTH,F,F,22090,1,5
f22091,952446474.593578,952446474.593578,0.0,131.84.1.31,25464,58.52.100.151,27197,tcp,-,0,0,1,0,OTH,F,F,22091,1,5
f22092,952446474.593647,952446474.593647,0.0,131.84.1.31,13676,93.253.72.60,27198,tcp,-,0,0,1,0,OTH,F,F,22092,1,5
f22093,952446474.593822,952446474.593822,0.0,131.84.1.31,27666,73.12.74.93,27199,tcp,-,0,0,1,0,OTH,F,F,22093,1,5
f22094,952446474.593861,952446474.593861,0.0,131.84.1.31,21313,81.184.188.233,27200,tcp,-,0,0,1,0,OTH,F,F,22094,1,5
f22095,952446474.593882,952446474.593882,0.0,131.84.1.31,7367,73.216.201.55,27201,tcp,-,0,0,1,0,OTH,F,F,22095,1,5
f22096,952446474.593898,952446474.593898,0.0,131.84.1.31,21603,64.45.45.206,27202,tcp,-,0,0,1,0,OTH,F,F,22096,1,5
f22097,952446474.593991,952446474.593991,0.0,131.84.1.31,525,80.135.108.213,27203,tcp,-,0,0,1,0,OTH,F,F,22097,1,5
f22098,952446474.594058,952446474.594058,0.0,131.84.1.31,18940,82.115.229.212,27204,tcp,-,0,0,1,0,OTH,F,F,22098,1,5
f22099,952446474.594126,952446474.594126,0.0,131.84.1.31,5867,104.244.32.219,27205,tcp,-,0,0,1,0,OTH,F,F,22099,1,5
f22100,952446474.594188,952446474.594188,0.0,131.84.1.31,28987,3.36.71.75,27206,tcp,-,0,0,1,0,OTH,F,F,22100,1,5
f22101,952446474.594257,952446474.594257,0.0,131.84.1.31,7277,5.174.158.138,27207,tcp,-,0,0,1,0,OTH,F,F,22101,1,5
f22102,952446474.594321,952446474.594321,0.0,131.84.1.31,25418,36.81.252.233,27208,tcp,-,0,0,1,0,OTH,F,F,22102,1,5
f22103,952446474.594394,952446474.594394,0.0,131.84.1.31,19559,99.65.234.84,27209,tcp,-,0,0,1,0,OTH,F,F,22103,1,5
f22104,952446474.594461,952446474.594461,0.0,131.84.1.31,7868,16.49.14.7,27210,tcp,-,0,0,1,0,OTH,F,F,22104,1,5
f22105,952446474.594535,952446474.594535,0.0,131.84.1.31,11322,98.178.52.60,27211,tcp,-,0,0,1,0,OTH,F,F,22105,1,5
f22106,952446474.594599,952446474.594599,0.0,131.84.1.31,28449,64.250.121.163,27212,tcp,-,0,0,1,0,OTH,F,F,22106,1,5
f22107,952446474.594688,952446474.594688,0.0,131.84.1.31,4581,115.210.242.106,27213,tcp,-,0,0,1,0,OTH,F,F,22107,1,5
f22108,952446474.594758,952446474.594758,0.0,131.84.1.31,21057,73.66.202.240,27214,tcp,-,0,0,1,0,OTH,F,F,22108,1,5
f22109,952446474.594824,952446474.594824,0.0,131.84.1.31,20856,17.207.60.84,27215,tcp,-,0,0,1,0,OTH,F,F,22109,1,5
f22110,952446474.594888,952446474.594888,0.0,131.84.1.31,29483,10.182.20.224,27216,tcp,-,0,0,1,0,OTH,F,T,22110,1,5
f22111,952446474.594962,952446474.594962,0.0,131.84.1.31,29393,41.238.241.12,27217,tcp,-,0,0,1,0,OTH,F,F,22111,1,5
f22112,952446474.595119,952446474.595119,0.0,131.84.1.31,23075,60.47.132.187,27218,tcp,-,0,0,1,0,OTH,F,F,22112,1,5
f22113,952446474.595151,952446474.595151,0.0,131.84.1.31,12066,26.46.141.203,27219,tcp,-,0,0,1,0,OTH,F,F,22113,1,5
f22114,952446474.595175,952446474.595175,0.0,131.84.1.31,13581,99.75.154.35,27220,tcp,-,0,0,1,0,OTH,F,F,22114,1,5
f22115,952446474.595231,952446474.595231,0.0,131.84.1.31,15284,82.46.92.110,27221,tcp,-,0,0,1,0,OTH,F,F,22115,1,5
f22116,952446474.595321,952446474.595321,0.0,131.84.1.31,20198,23.167.130.150,27222,tcp,-,0,0,1,0,OTH,F,F,22116,1,5
f22117,952446474.595364,952446474.595364,0.0,131.84.1.31,741,27.153.238.79,27223,tcp,-,0,0,1,0,OTH,F,F,22117,1,5
f22118,952446474.595439,952446474.595439,0.0,131.84.1.31,7540,18.249.47.150,27224,tcp,-,0,0,1,0,OTH,F,F,22118,1,5
f22119,952446474.595534,952446474.595534,0.0,131.84.1.31,20048,13.12.122.17,27225,tcp,-,0,0,1,0,OTH,F,F,22119,1,5
f22120,952446474.595577,952446474.595577,0.0,131.84.1.31,27430,33.133.240.146,27226,tcp,-,0,0,1,0,OTH,F,F,22120,1,5
f22121,952446474.595657,952446474.595657,0.0,131.84.1.31,31905,75.96.153.65,27227,tcp,-,0,0,1,0,OTH,F,F,22121,1,5
f22122,952446474.595736,952446474.595736,0.0,131.84.1.31,16356,71.64.222.169,27228,tcp,-,0,0,1,0,OTH,F,F,22122,1,5
f22123,952446474.595894,952446474.595894,0.0,131.84.1.31,30271,20.108.227.158,27230,tcp,-,0,0,1,0,OTH,F,F,22123,1,5
f22124,952446474.595938,952446474.595938,0.0,131.84.1.31,4512,24.249.155.146,27231,tcp,-,0,0,1,0,OTH,F,F,22124,1,5
f22125,952446474.596017,952446474.596017,0.0,131.84.1.31,4928,73.92.2.5,27232,tcp,-,0,0,1,0,OTH,F,F,22125,1,5
f22126,952446474.59609,952446474.59609,0.0,131.84.1.31,24270,84.154.17.109,27233,tcp,-,0,0,1,0,OTH,F,F,22126,1,5
f22127,952446474.596141,952446474.596141,0.0,131.84.1.31,11711,105.129.8.104,27234,tcp,-,0,0,1,0,OTH,F,F,22127,1,5
f22128,952446474.596219,952446474.596219,0.0,131.84.1.31,18324,27.207.231.218,27235,tcp,-,0,0,1,0,OTH,F,F,22128,1,5
f22129,952446474.596307,952446474.596307,0.0,131.84.1.31,10008,61.142.50.72,27236,tcp,-,0,0,1,0,OTH,F,F,22129,1,5
f22130,952446474.59635,952446474.59635,0.0,131.84.1.31,30674,108.165.79.179,27237,tcp,-,0,0,1,0,OTH,F,F,22130,1,5
f22131,952446474.596422,952446474.596422,0.0,131.84.1.31,22925,33.126.134.100,27238,tcp,-,0,0,1,0,OTH,F,F,22131,1,5
f22132,952446474.596506,952446474.596506,0.0,131.84.1.31,13139,97.224.47.50,27239,tcp,-,0,0,1,0,OTH,F,F,22132,1,5
f22133,952446474.596555,952446474.596555,0.0,131.84.1.31,25013,79.231.58.7,27240,tcp,-,0,0,1,0,OTH,F,F,22133,1,5
f22134,952446474.596624,952446474.596624,0.0,131.84.1.31,32077,49.175.148.108,27241,tcp,-,0,0,1,0,OTH,F,F,22134,1,5
f22135,952446474.596702,952446474.596702,0.0,131.84.1.31,30422,68.146.99.110,27242,tcp,-,0,0,1,0,OTH,F,F,22135,1,5
f22136,952446474.596774,952446474.596774,0.0,131.84.1.31,10065,16.225.179.171,27243,tcp,-,0,0,1,0,OTH,F,F,22136,1,5
f22137,952446474.596849,952446474.596849,0.0,131.84.1.31,4838,37.130.134.214,27244,tcp,-,0,0,1,0,OTH,F,F,22137,1,5
f22138,952446474.596919,952446474.596919,0.0,131.84.1.31,26121,13.213.46.94,27245,tcp,-,0,0,1,0,OTH,F,F,22138,1,5
f22139,952446474.596998,952446474.596998,0.0,131.84.1.31,9659,34.176.239.255,27246,tcp,-,0,0,1,0,OTH,F,F,22139,1,5
f22140,952446474.597059,952446474.597059,0.0,131.84.1.31,19937,48.56.155.183,27247,tcp,-,0,0,1,0,OTH,F,F,22140,1,5
f22141,952446474.597125,952446474.597125,0.0,131.84.1.31,26505,55.196.31.106,27248,tcp,-,0,0,1,0,OTH,F,F,22141,1,5
f22142,952446474.5972,952446474.5972,0.0,131.84.1.31,25454,94.224.116.186,27249,tcp,-,0,0,1,0,OTH,F,F,22142,1,5
f22143,952446474.59727,952446474.59727,0.0,131.84.1.31,17851,74.103.41.130,27250,tcp,-,0,0,1,0,OTH,F,F,22143,1,5
f22144,952446474.597335,952446474.597335,0.0,131.84.1.31,11051,27.15.185.141,27251,tcp,-,0,0,1,0,OTH,F,F,22144,1,5
f22145,952446474.597413,952446474.597413,0.0,131.84.1.31,2520,49.14.209.41,27252,tcp,-,0,0,1,0,OTH,F,F,22145,1,5
f22146,952446474.597478,952446474.597478,0.0,131.84.1.31,18916,98.14.172.24,27253,tcp,-,0,0,1,0,OTH,F,F,22146,1,5
f22147,952446474.597544,952446474.597544,0.0,131.84.1.31,27874,54.169.167.220,27254,tcp,-,0,0,1,0,OTH,F,F,22147,1,5
f22148,952446474.597609,952446474.597609,0.0,131.84.1.31,17132,68.8.0.191,27255,tcp,-,0,0,1,0,OTH,F,F,22148,1,5
f22149,952446474.597693,952446474.597693,0.0,131.84.1.31,31353,111.27.38.42,27256,tcp,-,0,0,1,0,OTH,F,F,22149,1,5
f22150,952446474.597758,952446474.597758,0.0,131.84.1.31,8941,88.47.152.111,27257,tcp,-,0,0,1,0,OTH,F,F,22150,1,5
f22151,952446474.597832,952446474.597832,0.0,131.84.1.31,9647,15.104.154.0,27258,tcp,-,0,0,1,0,OTH,F,F,22151,1,5
f22152,952446474.597896,952446474.597896,0.0,131.84.1.31,24049,54.92.4.211,27259,tcp,-,0,0,1,0,OTH,F,F,22152,1,5
f22153,952446474.59796,952446474.59796,0.0,131.84.1.31,28227,87.178.209.61,27260,tcp,-,0,0,1,0,OTH,F,F,22153,1,5
f22154,952446474.598033,952446474.598033,0.0,131.84.1.31,17662,35.213.125.159,27261,tcp,-,0,0,1,0,OTH,F,F,22154,1,5
f22155,952446474.598103,952446474.598103,0.0,131.84.1.31,8134,79.85.160.101,27262,tcp,-,0,0,1,0,OTH,F,F,22155,1,5
f22156,952446474.598173,952446474.598173,0.0,131.84.1.31,11089,33.14.211.67,27263,tcp,-,0,0,1,0,OTH,F,F,22156,1,5
f22157,952446474.598247,952446474.598247,0.0,131.84.1.31,15569,120.111.143.12,27264,tcp,-,0,0,1,0,OTH,F,F,22157,1,5
f22158,952446474.598312,952446474.598312,0.0,131.84.1.31,3360,56.214.168.205,27265,tcp,-,0,0,1,0,OTH,F,F,22158,1,5
f22159,952446474.598385,952446474.598385,0.0,131.84.1.31,16218,60.222.187.29,27266,tcp,-,0,0,1,0,OTH,F,F,22159,1,5
f22160,952446474.598463,952446474.598463,0.0,131.84.1.31,14701,53.253.193.84,27267,tcp,-,0,0,1,0,OTH,F,F,22160,1,5
f22161,952446474.598535,952446474.598535,0.0,131.84.1.31,11209,37.123.248.129,27268,tcp,-,0,0,1,0,OTH,F,F,22161,1,5
